id,name,type,status,source,neighborhood,google_id,search,geometry,x,y,cell_id,zone
1111,Magia Barber shop Studio,Social Businesses,new,humancoding_fall,Roslindale,NA,NA,"c(-71.1371804, 42.2861656)",-71.1371804,42.2861656,43,boston
1112,Magic Shears Unisex Hair Salon,Social Businesses,new,humancoding_fall,Roxbury,NA,NA,"c(-71.0981082, 42.3221582)",-71.0981082,42.3221582,95,validation
1113,Magic Touch Salon,Social Businesses,new,humancoding_fall,Chinatown,NA,NA,"c(-71.0612727, 42.3492598)",-71.0612727,42.3492598,163,validation
1114,Mai Hair Braiding,Social Businesses,new,humancoding_fall,Hyde Park,NA,NA,"c(-71.1209525, 42.2557827)",-71.1209525,42.2557827,17,boston
1115,Malcolm X Park,Parks,checked,google_api,Roxbury,ChIJcQsTudh744kRu1rUKr6O3-0,park,"c(-71.089146, 42.321356)",-71.089146,42.321356,96,validation
1116,Malibu Beach Boardwalk,Parks,"new, visited",humancoding_fall,Dorchester,NA,NA,"c(-71.05148613, 42.30809728)",-71.05148613,42.30809728,88,validation
1117,Mana Escondido Cafe,Social Businesses,new,humancoding_fall,South End,NA,NA,"c(-71.0756985, 42.3413457)",-71.0756985,42.3413457,144,validation
1118,Mandem Retrieval Center,Places of Worship,checked,google_api,Brighton,ChIJdU94lJR544kR-pJoAps90vY,place of worship,"c(-71.151512, 42.339384)",-71.151512,42.339384,105,boston
1119,Mane Tame Hair,Social Businesses,new,humancoding_fall,West Roxbury,NA,NA,"c(-71.1572987, 42.2964953)",-71.1572987,42.2964953,52,boston
1120,Manning Temple Church,Places of Worship,checked,google_api,Dorchester,ChIJyQABsXJ644kRBS3qZAg2h7M,place of worship,"c(-71.077773, 42.312762)",-71.077773,42.312762,86,validation
1121,Mansfield Street Dog Park,Parks,new,humancoding_fall,Allston,NA,NA,"c(-71.1307742, 42.3569097)",-71.1307742,42.3569097,140,boston
1122,Marcella Playground,Parks,checked,google_api,Roxbury,ChIJZbwhjCp644kRuLgN48rLOT4,park,"c(-71.096308, 42.322802)",-71.096308,42.322802,95,validation
1123,Margarita Beauty Salon,Social Businesses,new,humancoding_fall,Roxbury,NA,NA,"c(-71.0722927, 42.3208962)",-71.0722927,42.3208962,97,validation
1124,Marine Industrial Park,Parks,checked,google_api,South Boston Waterfront,ChIJBRVmVYN644kRhaSD66rHs_Y,park,"c(-71.0372758, 42.3441684)",-71.0372758,42.3441684,165,validation
1125,Marsh Plaza,Parks,"new, visited",humancoding_fall,Fenway,NA,NA,"c(-71.10650226, 42.35035227)",-71.10650226,42.35035227,142,validation
1126,Marshall Community Center,Community Spaces,checked,google_api,Dorchester,ChIJF80mB79744kRKcUx7LX1GG4,community center,"c(-71.071021, 42.299966)",-71.071021,42.299966,78,validation
1127,Martin's Park,Parks,new,humancoding_fall,South Boston Waterfront,NA,NA,"c(-71.0492514, 42.3527994)",-71.0492514,42.3527994,164,validation
1128,Martin/Hilltop Playground,Parks,checked,google_api,Dorchester,ChIJVVVVeoF744kRJkBvD2wlc-8,park,"c(-71.053175, 42.279588)",-71.053175,42.279588,61,validation
1129,Marvelous Barber Lounge,Social Businesses,new,humancoding_fall,Downtown,NA,NA,"c(-71.0527872, 42.3576677)",-71.0527872,42.3576677,175,validation
1130,Mary Ann's Breakfast & Lunch,Social Businesses,checked,google_api,West Roxbury,ChIJq0nweQ9_44kRYCZ0Fyg61vM,cafe,"c(-71.157418, 42.261921)",-71.157418,42.261921,15,boston
1131,Mary Hannon Park,Parks,new,humancoding_fall,Roxbury,NA,NA,"c(-71.0714881, 42.3193414)",-71.0714881,42.3193414,97,validation
1132,Mary Soo Hoo Park,Parks,new,humancoding_fall,Chinatown,NA,NA,"c(-71.0598755, 42.3510103)",-71.0598755,42.3510103,163,validation
1133,"Masjid Al-Quran
",Places of Worship,new,humancoding_fall,Dorchester,NA,NA,"c(-71.0803143, 42.3116031)",-71.0803143,42.3116031,86,validation
1134,"Masjid Ar-Rahman
",Places of Worship,new,humancoding_fall,Dorchester,NA,NA,"c(-71.076045, 42.2978482)",-71.076045,42.2978482,78,validation
1135,MASJID NOOR,Places of Worship,new,humancoding_fall,Roxbury,NA,NA,"c(-71.0859905, 42.323241)",-71.0859905,42.323241,96,validation
1136,Mass Art Supply & Book Store,Social Businesses,"checked, visited",google_api,Longwood,ChIJwwD91It544kRDerF17Nbxvg,bookstore,"c(-71.10062, 42.336293)",-71.10062,42.336293,107,validation
1139,Massachusetts Historical Society ,Other,new,humancoding_fall,Fenway,NA,NA,"c(-71.089932, 42.3465633)",-71.089932,42.3465633,143,validation
1140,Massachusetts Law Enforcement Memorial,Parks,new,humancoding_fall,Beacon Hill,NA,NA,"c(-71.0633197, 42.3592704)",-71.0633197,42.3592704,175,validation
1141,Massport Harborwalk Park,Parks,checked,google_api,East Boston,ChIJLbqHXGtw44kR2E1zDDlRtlU,park,"c(-71.026655, 42.364661)",-71.026655,42.364661,186,excluded_boston
1142,Matcha Cafe Maiko,Social Businesses,"new, visited",humancoding_fall,Fenway,NA,NA,"c(-71.0971197, 42.3426687)",-71.0971197,42.3426687,124,validation
1143,Mattahunt Community Center,Community Spaces,checked,google_api,Mattapan,ChIJO-sRLa9-44kRh5MfCuQHyQg,community center,"c(-71.102974, 42.275975)",-71.102974,42.275975,46,boston
1144,Mattapan Branch of the Boston Public Library,Community Spaces,checked,google_api,Mattapan,ChIJ8ZEM2QN844kRpuAXGiX-noM,library,"c(-71.092953, 42.277336)",-71.092953,42.277336,47,boston
1146,Mattapan Teen Center,Community Spaces,new,humancoding_fall,Mattapan,NA,NA,"c(-71.0942069, 42.2784882)",-71.0942069,42.2784882,47,boston
1147,Maverick Square,Parks,checked,google_api,East Boston,ChIJX3c1b11w44kRRuRQbEn6ORQ,square,"c(-71.039844, 42.368787)",-71.039844,42.368787,185,boston
1148,McBride Garden,Parks,new,humancoding_fall,Jamaica Plain,NA,NA,"c(-71.1111746, 42.3057315)",-71.1111746,42.3057315,75,validation
1149,McConnell Park,Parks,"checked, visited",google_api,Dorchester,ChIJBzfzxtd744kRvGiAyX00DD0,park,"c(-71.051151, 42.308641)",-71.051151,42.308641,88,validation
1155,McGann Playground,Parks,checked,google_api,Hyde Park,ChIJqxyvVOl-44kRqJgOmkzyi6E,park,"c(-71.127366, 42.264262)",-71.127366,42.264262,25,boston
1156,McKenna's Cafe,Social Businesses,checked,google_api,Dorchester,ChIJsyfWDat744kR30bKU-YORQ4,cafe,"c(-71.053953, 42.311532)",-71.053953,42.311532,99,validation
1157,McKinney Playground,Parks,new,humancoding_fall,Brighton,NA,NA,"c(-71.1536871, 42.3553457)",-71.1536871,42.3553457,138,boston
1158,McLaughlin Playground,Parks,"checked, visited",google_api,Mission Hill,ChIJ4-4FkIZ544kRKXsqNRL0aQU,park,"c(-71.102092, 42.328398)",-71.102092,42.328398,107,validation
1159,MCLE New England,Community Spaces,new,humancoding_fall,Downtown,NA,NA,"c(-71.061795, 42.3553997)",-71.061795,42.3553997,163,validation
1160,McLean Playground,Parks,checked,google_api,East Boston,ChIJA39AQzNw44kRN_hohbMlKxM,park,"c(-71.019291, 42.382738)",-71.019291,42.382738,208,boston
1161,McMorrow Playground park,Parks,checked,google_api,Dorchester,ChIJuwyUBQt744kRanpkxwBJ9kE,park,"c(-71.051531, 42.296209)",-71.051531,42.296209,79,validation
1162,McMullen Museum of Art,Community Spaces,new,humancoding_fall,Brighton,NA,NA,"c(-71.1625829, 42.340795)",-71.1625829,42.340795,104,boston
1163,Medal of Honor Park,Parks,"checked, visited",google_api,South Boston,ChIJGb2I0ZB644kRSLp5CsMkie0,park,"c(-71.03235, 42.336407)",-71.03235,42.336407,148,validation
1164,Mellone Park,Parks,checked,google_api,Allston,ChIJ_c8AV8N544kRMOqspwMBGu0,park,"c(-71.12872, 42.360408)",-71.12872,42.360408,158,boston
1165,Men & Women-Crossroads Ministries,Places of Worship,checked,google_api,Dorchester,ChIJje4vaK9744kRreBq6kNp2pM,place of worship,"c(-71.057494, 42.305243)",-71.057494,42.305243,88,validation
1166,Mendoza Square,Parks,checked,google_api,East Boston,ChIJ_5ZLTzRw44kRH0rEYVbwrk4,square,"c(-71.022657, 42.380372)",-71.022657,42.380372,208,boston
1167,Menino Arts Center,Community Spaces,new,humancoding_fall,Hyde Park,NA,NA,"c(-71.1213136, 42.2573016)",-71.1213136,42.2573016,17,boston
1168,Menino Park,Parks,checked,google_api,Charlestown,ChIJubHZCPhx44kRp-IRRyV1Uq4,park,"c(-71.048151, 42.377865)",-71.048151,42.377865,195,boston
1169,Metropolitan Baptist Church,Places of Worship,new,humancoding_fall,Dorchester,NA,NA,"c(-71.0860926, 42.282509)",-71.0860926,42.282509,58,boston
1171,Mezzo Dog Park,Parks,checked,google_api,Charlestown,ChIJYQbAnjdx44kRkckUYvdX-8w,park,"c(-71.077728, 42.385579)",-71.077728,42.385579,204,boston
1172,Michael D. Papagiannis Astronomy Library,Community Spaces,checked,google_api,Fenway,ChIJ79j71rR544kRj8zBSQz7p64,library,"c(-71.105441, 42.350279)",-71.105441,42.350279,142,validation
1173,Michael Kairos Hair Salon,Social Businesses,new,humancoding_fall,East Boston,NA,NA,"c(-71.0391708, 42.3735904)",-71.0391708,42.3735904,196,boston
1175,Mikes Donuts,Social Businesses,"new, visited",humancoding_fall,Mission Hill,NA,NA,"c(-71.09991711, 42.33235414)",-71.09991711,42.33235414,107,validation
1176,Mildred Avenue Community Center,Community Spaces,checked,google_api,Mattapan,ChIJP9okpgZ844kRcFsfz38ZqJI,community center,"c(-71.090528, 42.277176)",-71.090528,42.277176,47,boston
1178,Millennium Park,Parks,checked,google_api,West Roxbury,ChIJ_aCwZ1x_44kR_IK5aEADCn8,park,"c(-71.18021, 42.281879)",-71.18021,42.281879000000004,29,boston
1179,Mina Alouette HairStudio,Social Businesses,new,humancoding_fall,Hyde Park,NA,NA,"c(-71.1178579, 42.2577682)",-71.1178579,42.2577682,18,boston
1180,Mina's Hair Salon,Social Businesses,new,humancoding_fall,East Boston,NA,NA,"c(-71.0347375, 42.3735474)",-71.0347375,42.3735474,196,boston
1183,Minton Stable Community Garden,Parks,new,humancoding_fall,Jamaica Plain,NA,NA,"c(-71.1054525, 42.305473)",-71.1054525,42.305473,75,validation
1184,Miriam and Sidney Stoneman Playground,Parks,new,humancoding_fall,Back Bay,NA,NA,"c(-71.0869408, 42.3525465)",-71.0869408,42.3525465,161,validation
1185,"Mishkan Tefila Memorial Park 2633 centre st, west roxbury, ma 02132",Places of Worship,new,humancoding_fall,West Roxbury,NA,NA,"c(-71.1634456, 42.2616961)",-71.1634456,42.2616961,14,boston
1186,Mission Hill Community Center,Community Spaces,"new, visited",humancoding_fall,Mission Hill,NA,NA,"c(-71.09870274, 42.3338949)",-71.09870274,42.3338949,107,validation
1187,Mission Hill Playground,Parks,new,humancoding_fall,Mission Hill,NA,NA,"c(-71.0986886, 42.3335118)",-71.0986886,42.3335118,107,validation
1189,MLB Barbers,Social Businesses,new,humancoding_fall,Roxbury,NA,NA,"c(-71.0842796, 42.3368655)",-71.0842796,42.3368655,125,validation
1190,Moakley Park,Parks,checked,google_api,South Boston,ChIJc9dwzhp744kRszbNG3EUpig,park,"c(-71.04938, 42.330139)",-71.04938,42.330139,128,validation
1191,Monastery of St. Claire,Places of Worship,"new, visited",humancoding_fall,Jamaica Plain,NA,NA,"c(-71.1220626, 42.3080823)",-71.1220626,42.3080823,74,validation
1192,Monsignor Reynolds Playground,Parks,new,humancoding_fall,South End,NA,NA,"c(-71.0706618, 42.3404075)",-71.0706618,42.3404075,145,validation
1195,More Than Words Warehouse,Social Businesses,checked,google_api,South End,ChIJBefn229644kRLwJZ-3iJRUU,bookstore,"c(-71.063382, 42.343343)",-71.063382,42.343343,145,validation
1196,Morning Star Baptist Church,Places of Worship,checked,google_api,Mattapan,ChIJC72MogB844kRi7FzOmylpMU,place of worship,"c(-71.0925, 42.282222)",-71.0925,42.282222,47,boston
1198,Mosque for Praising Allah,Places of Worship,new,humancoding_fall,Roxbury,NA,NA,"c(-71.083285, 42.3328577)",-71.083285,42.3328577,108,validation
1199,Most Holy Redeemer Parish - Parroquia Santisimo Redentor,Places of Worship,new,humancoding_fall,East Boston,NA,NA,"c(-71.0405581, 42.3711922)",-71.0405581,42.3711922,196,boston
1200,Most Holy Redemeer,Places of Worship,new,humancoding_fall,East Boston,NA,NA,"c(-71.040647, 42.3710493)",-71.040647,42.3710493,196,boston
1201,Most Precious Blood Church,Places of Worship,new,humancoding_fall,Hyde Park,NA,NA,"c(-71.1227817, 42.2550743)",-71.1227817,42.2550743,17,boston
1202,Mothers Rest,Parks,new,humancoding_fall,Fenway,NA,NA,"c(-71.0910584, 42.3449245)",-71.0910584,42.3449245,143,validation
1203,Mothers Rest at Four Corners,Parks,checked,google_api,Dorchester,ChIJnVUbYJV744kRrLFUq2wJ55o,park,"c(-71.072008, 42.297502)",-71.072008,42.297502,78,validation
1204,"Mount Bowdoin Green
",Parks,new,humancoding_fall,Dorchester,NA,NA,"c(-71.0760944, 42.3024185)",-71.0760944,42.3024185,77,validation
1205,Mount Hope Cemetery,Places of Worship,new,humancoding_fall,Roslindale,NA,NA,"c(-71.1023271, 42.2840123)",-71.1023271,42.2840123,46,boston
1206,Mozart Park,Parks,checked,google_api,Jamaica Plain,ChIJW1WKrYF544kRxdpZbiDN4PI,park,"c(-71.104487, 42.322348)",-71.104487,42.322348,95,validation
1207,Mt Benedict Cemetery,Places of Worship,new,humancoding_fall,West Roxbury,NA,NA,"c(-71.1679475, 42.2979208)",-71.1679475,42.2979208,52,boston
1208,Mt Olive Kingdom Builders Center,Places of Worship,checked,google_api,Dorchester,ChIJk3VOtPZ744kRUt-9jpdH8HU,place of worship,"c(-71.080278, 42.285)",-71.080278,42.285,59,validation
1209,Mt Pleasant Play Area,Parks,new,humancoding_fall,Roxbury,NA,NA,"c(-71.0792545, 42.3270833)",-71.0792545,42.3270833,108,validation
1210,Mt Sinai Baptist Church,Places of Worship,checked,google_api,Mattapan,ChIJG_FE-_5744kRk3F86U8ac54,place of worship,"c(-71.093665, 42.285012)",-71.093665,42.285012,58,boston
1211,Mt Vernon Press,Other,new,humancoding_fall,Beacon Hill,NA,NA,"c(-71.0666892, 42.358446)",-71.0666892,42.358446,174,validation
1212,Mt. Calvary Baptist Church,Places of Worship,new,humancoding_fall,Roxbury,NA,NA,"c(-71.0842164, 42.321388)",-71.0842164,42.321388,96,validation
1213,Mt. Calvary Cemetery,Places of Worship,new,humancoding_fall,Roslindale,NA,NA,"c(-71.1135565, 42.2794134)",-71.1135565,42.2794134,45,boston
1214,"Mt. Calvary Holy Church of America
",Places of Worship,new,humancoding_fall,Roxbury,NA,NA,"c(-71.080899, 42.3125765)",-71.080899,42.3125765,86,validation
1215,Mud House,Social Businesses,checked,google_api,Dorchester,ChIJJ8aYz3Z744kRtSw3sCZQzJc,cafe,"c(-71.044655, 42.286482)",-71.044655,42.286482,71,validation
1216,Mugar Memorial Library,Community Spaces,checked,google_api,Fenway,ChIJSTDQGPB544kRUrGqwnzPLz0,library,"c(-71.1080361, 42.350956)",-71.1080361,42.350956,142,validation
1217,"Muhammad's Mosque
",Places of Worship,new,humancoding_fall,Dorchester,NA,NA,"c(-71.0826891, 42.3082831)",-71.0826891,42.3082831,86,validation
1218,Mullen Square,Parks,new,humancoding_fall,Dorchester,NA,NA,"c(-71.0579866, 42.3193191)",-71.0579866,42.3193191,98,validation
1219,"Murphy Field & Playground
",Parks,"new, visited",humancoding_fall,Jamaica Plain,NA,NA,"c(-71.1132895, 42.3073388)",-71.1132895,42.3073388,74,validation
1220,Murphy Memorial Skating Rink,Parks,"new, visited",humancoding_fall,South Boston,NA,NA,"c(-71.0236403, 42.3368033)",-71.0236403,42.3368033,148,validation
1221,Murphy Playground,Parks,"checked, visited",google_api,Jamaica Plain,ChIJ7YSIDml544kRwsLeqLJnOzI,park,"c(-71.114308, 42.307142)",-71.114308,42.307142,74,validation
1222,Murray Field,Parks,checked,google_api,Brighton,ChIJqXy3Oi1444kR3yYOv1TQ03k,park,"c(-71.145673, 42.359467)",-71.145673,42.359467,138,boston
1223,Museum of African American History,Other,new,humancoding_fall,Beacon Hill,NA,NA,"c(-71.065122, 42.3599978)",-71.065122,42.3599978,174,validation
1224,"Museum of Fine Arts, Boston",Other,"new, visited",humancoding_fall,Fenway,NA,NA,"c(-71.094048, 42.339381)",-71.094048,42.339381,124,validation
1227,MW Hair Studio Boston,Social Businesses,new,humancoding_fall,South Boston,NA,NA,"c(-71.0439852, 42.3375284)",-71.0439852,42.3375284,147,validation
1228,My Grandma's of New England,Social Businesses,new,humancoding_fall,Hyde Park,NA,NA,"c(-71.129807, 42.2430291)",-71.129807,42.2430291,5,boston
1229,My Sister's Keeper,Community Spaces,new,humancoding_fall,Jamaica Plain,NA,NA,"c(-71.1146285, 42.2947568)",-71.1146285,42.2947568,56,boston
1230,Myrtle Street Playground,Parks,new,humancoding_fall,Beacon Hill,NA,NA,"c(-71.0660943, 42.3592191)",-71.0660943,42.3592191,174,validation
1231,Nail Maxx Co,Social Businesses,new,humancoding_fall,West Roxbury,NA,NA,"c(-71.151922, 42.2873466)",-71.151922,42.2873466,42,boston
1233,Nashua Street Park,Parks,checked,google_api,West End,ChIJeZwSWZFw44kR135s2wQYnJI,park,"c(-71.066629, 42.367791)",-71.066629,42.367791,183,validation
1235,Nazzaro Community Center,Community Spaces,"checked, visited",google_api,North End,ChIJk-HtXIlw44kREPw2gxfVFt8,community center,"c(-71.054373, 42.365258)",-71.054373,42.365258,184,validation
1236,Neighborhood Services,Community Spaces,checked,google_api,Downtown,ChIJa2Q_-IRw44kRcDFLQzF1oLg,city hall,"c(-71.057798, 42.360259)",-71.057798,42.360259,175,validation
1237,Nellie Miranda Memorial Park,Parks,checked,google_api,Dorchester,ChIJYSQtQ0x744kRPvNR2BDsMxE,park,"c(-71.065213, 42.318699)",-71.065213,42.318699,98,validation
1239,Neponset River Reservation,Parks,checked,google_api,Dorchester,ChIJ7_hMqX5844kRKd9ndF-IsUk,park,"c(-71.052163, 42.278921)",-71.052163,42.278921,61,validation
1241,Neptune Road Airport Edge Buffer Park,Parks,checked,google_api,East Boston,ChIJTZL4dTZw44kRhTyWMHXqOX4,park,"c(-71.024179, 42.379742)",-71.024179,42.379742,208,boston
1243,New Ashkenaz Minyan,Places of Worship,new,humancoding_fall,Brighton,NA,NA,"c(-71.1440625, 42.3449327)",-71.1440625,42.3449327,121,boston
1244,New Calvary Cemetery,Places of Worship,new,humancoding_fall,Mattapan,NA,NA,"c(-71.1003317, 42.2817472)",-71.1003317,42.2817472,46,boston
1245,New Canaan Church-God-Christ,Places of Worship,checked,google_api,Roxbury,ChIJHy1wMCt644kRjNH433B5A4w,place of worship,"c(-71.093344, 42.320801)",-71.093344,42.320801,96,validation
1246,New England Law | Boston Law Library,Community Spaces,checked,google_api,Downtown,ChIJd9xNJVZ744kRcUi2S3GUiZE,library,"c(-71.066537, 42.350807)",-71.066537,42.350807,163,validation
1247,"New Faith Missionary Baptist
",Places of Worship,new,humancoding_fall,Dorchester,NA,NA,"c(-71.0803168, 42.3077736)",-71.0803168,42.3077736,86,validation
1248,New Haven Street Park,Parks,new,humancoding_fall,West Roxbury,NA,NA,"c(-71.166929, 42.2662819)",-71.166929,42.2662819,14,boston
1249,New Hope Baptist Church,Places of Worship,checked,google_api,Hyde Park,ChIJzZnrsfd-44kRAIVPv5hGxcc,place of worship,"c(-71.130444, 42.252196)",-71.130444,42.252196,10,boston
1250,New Jerusalem Church of God,Places of Worship,checked,google_api,Mattapan,ChIJp0a8uAB844kRteCNzbh1P2M,place of worship,"c(-71.092296, 42.280928)",-71.092296,42.280928,47,boston
1251,New Life Restoration Temple,Places of Worship,"new, visited",humancoding_fall,Dorchester,NA,NA,"c(-71.0697729, 42.2909419)",-71.0697729,42.2909419,69,validation
1252,"New Testament Pentecostal Church
",Places of Worship,new,humancoding_fall,Dorchester,NA,NA,"c(-71.0659342, 42.2988303)",-71.0659342,42.2988303,78,validation
1253,New Urban Partners,Parks,new,humancoding_fall,Beacon Hill,NA,NA,"c(-71.0727207, 42.356497)",-71.0727207,42.356497,162,validation
1254,Newbirth Help Ministry,Places of Worship,checked,google_api,Hyde Park,ChIJWw4FUeh-44kRnrguLHUyczQ,place of worship,"c(-71.130521, 42.267564)",-71.130521,42.267564,24,boston
1256,Newcomb Square,Parks,checked,google_api,Fenway,ChIJ72uw0Bp644kRPwIo6MrcOfY,square,"c(-71.087998, 42.3473579)",-71.087998,42.3473579,143,validation
1258,Nha quan Vinh Phuoc,Places of Worship,checked,google_api,Roxbury,ChIJrVx5pUB644kR_EStFpQGueo,place of worship,"c(-71.073042, 42.33166)",-71.073042,42.33166,109,validation
1259,Nichols House Museum,Other,new,humancoding_fall,Beacon Hill,NA,NA,"c(-71.0659624, 42.3584004)",-71.0659624,42.3584004,174,validation
1260,"Nightingale Community Garden
",Parks,"new, visited",humancoding_fall,Dorchester,NA,NA,"c(-71.0734519, 42.2949238)",-71.0734519,42.2949238,69,validation
1261,Nira Avenue Garden,Parks,new,humancoding_fall,Jamaica Plain,NA,NA,"c(-71.1087513, 42.3251067)",-71.1087513,42.3251067,94,validation
1262,Norman B. Leventhal Park,Parks,checked,google_api,Downtown,ChIJn3ppVoFw44kRVWGGca4l4rw,park,"c(-71.055669, 42.356287)",-71.055669,42.356287,175,validation
