geoid,pop_women,pop,pop_white,pop_black,pop_natam,pop_asian,pop_pacific,pop_hisplat,pop_edu_total,pop_edu_no_hs,pop_edu_hs,pop_edu_some_college,pop_edu_college,pop_edu_grad,employees_muni,employees_state,employees_fed,median_income,income_inequality,pop_labor_force,pop_unemployed,median_monthly_housing_cost,pop_age_65_plus,pop_some_college
250250002024,0.5949656750572082,874,0.31922196796338675,0.18649885583524028,0,0.05263157894736842,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20329,NA,256,0.125,NA,0.09153318077803203,NA
250250003011,0.4908854166666667,768,0.6471354166666666,0.171875,0,0.045572916666666664,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144306,NA,604,0.006622516556291391,NA,0.033854166666666664,NA
250250003012,0.37453183520599254,801,0.9013732833957553,0.04744069912609238,0,0.03245942571785269,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128516,NA,476,0,NA,0.16104868913857678,NA
250250003013,0.45153061224489793,784,0.7040816326530612,0.14158163265306123,0,0.10459183673469388,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125030,NA,520,0.038461538461538464,NA,0.08290816326530612,NA
250250003014,0.47018030513176146,721,0.6116504854368932,0.013869625520110958,0,0.17059639389736478,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104000,NA,504,0.007936507936507936,NA,0.11789181692094314,NA
250250003021,0.46683673469387754,1568,0.7410714285714286,0.05293367346938776,0,0.08737244897959184,0.029974489795918366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106659,NA,1189,0.04709840201850295,NA,0.051658163265306124,NA
250250003022,0.543906333155934,1879,0.6375731772219265,0.11282597126130921,0,0.22139435870143692,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95388,NA,1135,0.021145374449339206,NA,0.19105907397551888,NA
250250004011,0.6258158085569253,1379,0.8404641044234953,0.029006526468455404,0,0.04423495286439449,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96071,NA,1270,0.03228346456692913,NA,0,NA
250250004012,0.48973143759873616,1266,0.8230647709320695,0.07819905213270142,0,0.08135860979462875,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87135,NA,1023,0.016617790811339198,NA,0.07345971563981042,NA
250250004013,0.5368196371398078,937,0.8303094983991463,0,0,0.15154749199573106,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127872,NA,699,0.08297567954220315,NA,0.064034151547492,NA
250250004014,0.4522232734153264,2114,0.6182592242194891,0.02838221381267739,0,0.31031220435193946,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11799,NA,1054,0.011385199240986717,NA,0.4971617786187323,NA
250250004021,0.5642167780252413,1347,0.8054936896807721,0.02301410541945063,0,0.10022271714922049,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71439,NA,831,0.04091456077015644,NA,0.06755753526354863,NA
250250004022,0.5027985074626866,1072,0.7388059701492538,0.013059701492537313,0,0.19496268656716417,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111442,NA,752,0.047872340425531915,NA,0.08768656716417911,NA
250250004023,0.4371584699453552,1281,0.7478532396565184,0.01483216237314598,0,0.10070257611241218,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144821,NA,944,0.03177966101694915,NA,0.1288056206088993,NA
250250005021,0.5885885885885885,999,0.8288288288288288,0,0.011011011011011011,0.06606606606606606,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74000,NA,671,0.05514157973174367,NA,0.11411411411411411,NA
250250005022,0.6126656848306333,679,0.801178203240059,0.06921944035346098,0,0.12960235640648013,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66125,NA,526,0,NA,0.07069219440353461,NA
250250005023,0.524132730015083,1326,0.806184012066365,0.030165912518853696,0,0.11085972850678733,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59297,NA,940,0.018085106382978722,NA,0.18099547511312217,NA
250250005024,0.555993690851735,2536,0.8079652996845426,0.019321766561514197,0,0.13130914826498422,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1100,0.03636363636363636,NA,0,NA
250250005031,0.42328042328042326,756,0.701058201058201,0.02513227513227513,0.023809523809523808,0.12698412698412698,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79375,NA,551,0.10344827586206896,NA,0.0291005291005291,NA
